,weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmped0to4,numconfc19newadmped5to17,numconfc19newadmadult18to49,numconfc19newadmunk,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
10675,2022-12-03,GU,11.0,8.0,3.0,1.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10676,2022-12-03,HI,112.0,81.0,31.0,9.0,9.0,22.0,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,
10677,2022-12-03,IA,289.0,279.0,10.0,208.0,9.0,0.0,29.0,10.0,,,,,,,,,,,,,,,,,,,,,,
10678,2022-12-03,ID,166.0,145.0,21.0,183.0,19.0,1.0,31.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10679,2022-12-03,IL,1639.0,1576.0,63.0,1102.0,39.0,17.0,247.0,49.0,,,,,,,,,,,,,,,,,,,,,,
10680,2022-12-03,IN,773.0,747.0,26.0,831.0,13.0,3.0,100.0,24.0,,,,,,,,,,,,,,,,,,,,,,
10681,2022-12-03,KS,395.0,381.0,14.0,301.0,12.0,1.0,34.0,10.0,,,,,,,,,,,,,,,,,,,,,,
10682,2022-12-03,KY,685.0,675.0,10.0,849.0,7.0,3.0,46.0,201.0,,,,,,,,,,,,,,,,,,,,,,
10683,2022-12-03,LA,509.0,494.0,15.0,452.0,6.0,3.0,73.0,18.0,,,,,,,,,,,,,,,,,,,,,,
10684,2022-12-03,MA,771.0,744.0,27.0,451.0,14.0,13.0,108.0,9.0,,,,,,,,,,,,,,,,,,,,,,
10685,2022-12-03,MD,513.0,509.0,4.0,411.0,3.0,1.0,104.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10686,2022-12-03,ME,81.0,80.0,1.0,100.0,1.0,0.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10687,2022-12-03,MI,872.0,826.0,46.0,459.0,18.0,10.0,115.0,63.0,,,,,,,,,,,,,,,,,,,,,,
10688,2022-12-03,MN,584.0,560.0,24.0,443.0,18.0,6.0,106.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10689,2022-12-03,MO,781.0,751.0,30.0,850.0,17.0,13.0,114.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10690,2022-12-03,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10691,2022-12-03,MS,177.0,169.0,8.0,268.0,3.0,5.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10692,2022-12-03,MT,118.0,117.0,1.0,65.0,1.0,0.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10693,2022-12-03,NC,603.0,595.0,8.0,638.0,5.0,1.0,90.0,20.0,,,,,,,,,,,,,,,,,,,,,,
10694,2022-12-03,ND,93.0,86.0,7.0,49.0,7.0,0.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10695,2022-12-03,NE,277.0,269.0,8.0,104.0,6.0,1.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10696,2022-12-03,NH,135.0,135.0,0.0,29.0,0.0,0.0,12.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10697,2022-12-03,NJ,1317.0,1259.0,58.0,995.0,24.0,11.0,237.0,30.0,,,,,,,,,,,,,,,,,,,,,,
10698,2022-12-03,NM,258.0,232.0,26.0,357.0,22.0,4.0,51.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10699,2022-12-03,NV,454.0,412.0,42.0,478.0,28.0,14.0,65.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10700,2022-12-03,NY,3002.0,2889.0,113.0,1325.0,73.0,24.0,474.0,91.0,,,,,,,,,,,,,,,,,,,,,,
10701,2022-12-03,OH,1629.0,1557.0,72.0,956.0,48.0,21.0,223.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10702,2022-12-03,OK,367.0,351.0,16.0,771.0,10.0,1.0,43.0,36.0,,,,,,,,,,,,,,,,,,,,,,
10703,2022-12-03,OR,403.0,389.0,14.0,542.0,6.0,2.0,70.0,8.0,,,,,,,,,,,,,,,,,,,,,,
10704,2022-12-03,PA,1378.0,1298.0,80.0,1299.0,39.0,20.0,157.0,64.0,,,,,,,,,,,,,,,,,,,,,,
10705,2022-12-03,PR,172.0,155.0,17.0,77.0,11.0,6.0,29.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10706,2022-12-03,RI,89.0,89.0,0.0,22.0,0.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10707,2022-12-03,SC,319.0,316.0,3.0,245.0,3.0,0.0,34.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10708,2022-12-03,SD,90.0,86.0,4.0,73.0,3.0,1.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10709,2022-12-03,TN,518.0,505.0,13.0,687.0,8.0,5.0,50.0,38.0,,,,,,,,,,,,,,,,,,,,,,
10710,2022-12-03,TX,2333.0,2238.0,95.0,2182.0,66.0,29.0,335.0,62.0,,,,,,,,,,,,,,,,,,,,,,
10711,2022-12-03,USA,35801.0,34313.0,1488.0,26853.0,878.0,424.0,5512.0,1043.0,,,,,,,,,,,,,,,,,,,,,,
10712,2022-12-03,UT,338.0,285.0,53.0,34.0,34.0,19.0,67.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10713,2022-12-03,VA,605.0,587.0,18.0,495.0,14.0,4.0,81.0,6.0,,,,,,,,,,,,,,,,,,,,,,
10714,2022-12-03,VI,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10715,2022-12-03,VT,31.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10716,2022-12-03,WA,488.0,467.0,21.0,732.0,13.0,6.0,96.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10717,2022-12-03,WI,598.0,561.0,37.0,459.0,17.0,9.0,81.0,17.0,,,,,,,,,,,,,,,,,,,,,,
10718,2022-12-03,WV,164.0,154.0,10.0,318.0,9.0,1.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10719,2022-12-03,WY,85.0,84.0,1.0,73.0,0.0,0.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10720,2022-12-10,AK,50.0,48.0,2.0,73.0,2.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10721,2022-12-10,AL,457.0,444.0,13.0,256.0,12.0,4.0,48.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10722,2022-12-10,AR,249.0,240.0,9.0,346.0,7.0,2.0,35.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10723,2022-12-10,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10724,2022-12-10,AZ,1232.0,1177.0,55.0,779.0,32.0,22.0,141.0,9.0,,,,,,,,,,,,,,,,,,,,,,
10725,2022-12-10,CA,4981.0,4834.0,147.0,2435.0,90.0,57.0,908.0,19.0,,,,,,,,,,,,,,,,,,,,,,
10726,2022-12-10,CO,699.0,667.0,32.0,235.0,20.0,11.0,142.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10727,2022-12-10,CT,516.0,499.0,17.0,394.0,12.0,5.0,82.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10728,2022-12-10,DC,134.0,110.0,24.0,41.0,11.0,4.0,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10729,2022-12-10,DE,100.0,91.0,9.0,30.0,4.0,4.0,14.0,8.0,,,,,,,,,,,,,,,,,,,,,,
10730,2022-12-10,FL,1803.0,1718.0,85.0,789.0,30.0,46.0,232.0,71.0,,,,,,,,,,,,,,,,,,,,,,
10731,2022-12-10,GA,1514.0,1463.0,51.0,209.0,10.0,7.0,337.0,192.0,,,,,,,,,,,,,,,,,,,,,,
10732,2022-12-10,GU,7.0,5.0,2.0,3.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10733,2022-12-10,HI,121.0,92.0,29.0,13.0,7.0,22.0,14.0,13.0,,,,,,,,,,,,,,,,,,,,,,
10734,2022-12-10,IA,329.0,318.0,11.0,231.0,5.0,6.0,38.0,5.0,,,,,,,,,,,,,,,,,,,,,,
10735,2022-12-10,ID,153.0,144.0,9.0,185.0,6.0,2.0,30.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10736,2022-12-10,IL,1750.0,1675.0,75.0,956.0,43.0,29.0,268.0,24.0,,,,,,,,,,,,,,,,,,,,,,
10737,2022-12-10,IN,878.0,856.0,22.0,843.0,9.0,8.0,115.0,28.0,,,,,,,,,,,,,,,,,,,,,,
10738,2022-12-10,KS,400.0,392.0,8.0,255.0,6.0,2.0,34.0,13.0,,,,,,,,,,,,,,,,,,,,,,
10739,2022-12-10,KY,408.0,395.0,13.0,673.0,6.0,5.0,47.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10740,2022-12-10,LA,492.0,481.0,11.0,382.0,5.0,5.0,68.0,11.0,,,,,,,,,,,,,,,,,,,,,,
10741,2022-12-10,MA,878.0,853.0,25.0,544.0,14.0,9.0,126.0,11.0,,,,,,,,,,,,,,,,,,,,,,
10742,2022-12-10,MD,561.0,546.0,15.0,325.0,10.0,5.0,107.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10743,2022-12-10,ME,91.0,87.0,4.0,119.0,3.0,1.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10744,2022-12-10,MI,1003.0,945.0,58.0,591.0,28.0,13.0,111.0,74.0,,,,,,,,,,,,,,,,,,,,,,
10745,2022-12-10,MN,555.0,525.0,30.0,345.0,19.0,11.0,104.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10746,2022-12-10,MO,839.0,803.0,36.0,828.0,21.0,15.0,108.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10747,2022-12-10,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10748,2022-12-10,MS,191.0,183.0,8.0,179.0,5.0,2.0,22.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10749,2022-12-10,MT,127.0,125.0,2.0,100.0,1.0,1.0,22.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10750,2022-12-10,NC,658.0,650.0,8.0,395.0,3.0,4.0,113.0,11.0,,,,,,,,,,,,,,,,,,,,,,
10751,2022-12-10,ND,50.0,43.0,7.0,34.0,6.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10752,2022-12-10,NE,241.0,228.0,13.0,122.0,10.0,2.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10753,2022-12-10,NH,108.0,108.0,0.0,65.0,0.0,0.0,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10754,2022-12-10,NJ,1263.0,1213.0,50.0,756.0,22.0,10.0,201.0,29.0,,,,,,,,,,,,,,,,,,,,,,
10755,2022-12-10,NM,215.0,203.0,12.0,409.0,10.0,1.0,36.0,9.0,,,,,,,,,,,,,,,,,,,,,,
10756,2022-12-10,NV,467.0,424.0,43.0,445.0,30.0,13.0,68.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10757,2022-12-10,NY,3219.0,3107.0,112.0,1496.0,56.0,32.0,529.0,112.0,,,,,,,,,,,,,,,,,,,,,,
10758,2022-12-10,OH,1640.0,1586.0,54.0,957.0,35.0,17.0,210.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10759,2022-12-10,OK,365.0,356.0,9.0,812.0,6.0,1.0,51.0,9.0,,,,,,,,,,,,,,,,,,,,,,
10760,2022-12-10,OR,350.0,331.0,19.0,650.0,13.0,5.0,59.0,5.0,,,,,,,,,,,,,,,,,,,,,,
10761,2022-12-10,PA,1400.0,1345.0,55.0,1186.0,33.0,12.0,182.0,109.0,,,,,,,,,,,,,,,,,,,,,,
10762,2022-12-10,PR,162.0,140.0,22.0,73.0,17.0,6.0,11.0,12.0,,,,,,,,,,,,,,,,,,,,,,
10763,2022-12-10,RI,79.0,76.0,3.0,54.0,1.0,2.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10764,2022-12-10,SC,368.0,360.0,8.0,160.0,3.0,5.0,43.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10765,2022-12-10,SD,76.0,70.0,6.0,84.0,5.0,1.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10766,2022-12-10,TN,579.0,567.0,12.0,486.0,7.0,5.0,65.0,34.0,,,,,,,,,,,,,,,,,,,,,,
10767,2022-12-10,TX,2555.0,2451.0,104.0,1775.0,57.0,47.0,361.0,109.0,,,,,,,,,,,,,,,,,,,,,,
10768,2022-12-10,USA,36585.0,35124.0,1461.0,24039.0,798.0,500.0,5574.0,986.0,,,,,,,,,,,,,,,,,,,,,,
10769,2022-12-10,UT,280.0,243.0,37.0,60.0,20.0,17.0,58.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10770,2022-12-10,VA,682.0,657.0,25.0,368.0,16.0,8.0,104.0,12.0,,,,,,,,,,,,,,,,,,,,,,
10771,2022-12-10,VI,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10772,2022-12-10,VT,54.0,53.0,1.0,45.0,0.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10773,2022-12-10,WA,437.0,422.0,15.0,681.0,7.0,7.0,76.0,7.0,,,,,,,,,,,,,,,,,,,,,,
10774,2022-12-10,WI,598.0,564.0,34.0,479.0,13.0,5.0,88.0,13.0,,,,,,,,,,,,,,,,,,,,,,
10775,2022-12-10,WV,173.0,165.0,8.0,246.0,8.0,0.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10776,2022-12-10,WY,47.0,45.0,2.0,42.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10777,2022-12-17,AK,45.0,44.0,1.0,51.0,1.0,0.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10778,2022-12-17,AL,532.0,526.0,6.0,176.0,6.0,5.0,70.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10779,2022-12-17,AR,302.0,294.0,8.0,251.0,8.0,0.0,36.0,20.0,,,,,,,,,,,,,,,,,,,,,,
10780,2022-12-17,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10781,2022-12-17,AZ,952.0,918.0,34.0,568.0,24.0,9.0,116.0,19.0,,,,,,,,,,,,,,,,,,,,,,
10782,2022-12-17,CA,4922.0,4796.0,126.0,1614.0,73.0,53.0,963.0,32.0,,,,,,,,,,,,,,,,,,,,,,
10783,2022-12-17,CO,595.0,567.0,28.0,255.0,21.0,7.0,87.0,14.0,,,,,,,,,,,,,,,,,,,,,,
10784,2022-12-17,CT,632.0,610.0,22.0,395.0,13.0,9.0,96.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10785,2022-12-17,DC,132.0,111.0,21.0,23.0,10.0,9.0,33.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10786,2022-12-17,DE,114.0,113.0,1.0,25.0,0.0,1.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10787,2022-12-17,FL,2157.0,2094.0,63.0,846.0,20.0,34.0,250.0,87.0,,,,,,,,,,,,,,,,,,,,,,
10788,2022-12-17,GA,1686.0,1599.0,87.0,179.0,21.0,12.0,312.0,277.0,,,,,,,,,,,,,,,,,,,,,,
10789,2022-12-17,GU,5.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10790,2022-12-17,HI,111.0,81.0,30.0,14.0,8.0,22.0,11.0,21.0,,,,,,,,,,,,,,,,,,,,,,
10791,2022-12-17,IA,330.0,317.0,13.0,325.0,7.0,5.0,30.0,37.0,,,,,,,,,,,,,,,,,,,,,,
10792,2022-12-17,ID,164.0,144.0,20.0,286.0,11.0,5.0,34.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10793,2022-12-17,IL,2218.0,2160.0,58.0,733.0,21.0,31.0,352.0,268.0,,,,,,,,,,,,,,,,,,,,,,
10794,2022-12-17,IN,888.0,861.0,27.0,731.0,11.0,7.0,119.0,31.0,,,,,,,,,,,,,,,,,,,,,,
10795,2022-12-17,KS,332.0,325.0,7.0,219.0,7.0,0.0,36.0,20.0,,,,,,,,,,,,,,,,,,,,,,
10796,2022-12-17,KY,449.0,440.0,9.0,429.0,3.0,6.0,47.0,33.0,,,,,,,,,,,,,,,,,,,,,,
10797,2022-12-17,LA,428.0,417.0,11.0,180.0,5.0,1.0,44.0,45.0,,,,,,,,,,,,,,,,,,,,,,
10798,2022-12-17,MA,992.0,958.0,34.0,659.0,27.0,7.0,160.0,6.0,,,,,,,,,,,,,,,,,,,,,,
10799,2022-12-17,MD,587.0,579.0,8.0,261.0,5.0,3.0,119.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10800,2022-12-17,ME,74.0,74.0,0.0,182.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10801,2022-12-17,MI,1163.0,1104.0,59.0,894.0,41.0,13.0,178.0,22.0,,,,,,,,,,,,,,,,,,,,,,
10802,2022-12-17,MN,541.0,517.0,24.0,247.0,13.0,11.0,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10803,2022-12-17,MO,886.0,864.0,22.0,751.0,14.0,8.0,126.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10804,2022-12-17,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10805,2022-12-17,MS,219.0,211.0,8.0,142.0,4.0,4.0,19.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10806,2022-12-17,MT,102.0,96.0,6.0,99.0,6.0,0.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10807,2022-12-17,NC,800.0,794.0,6.0,319.0,4.0,2.0,115.0,21.0,,,,,,,,,,,,,,,,,,,,,,
10808,2022-12-17,ND,65.0,57.0,8.0,66.0,6.0,2.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10809,2022-12-17,NE,242.0,234.0,8.0,166.0,6.0,2.0,27.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10810,2022-12-17,NH,129.0,127.0,2.0,76.0,1.0,1.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10811,2022-12-17,NJ,1442.0,1389.0,53.0,606.0,32.0,13.0,224.0,19.0,,,,,,,,,,,,,,,,,,,,,,
10812,2022-12-17,NM,182.0,167.0,15.0,342.0,11.0,2.0,20.0,5.0,,,,,,,,,,,,,,,,,,,,,,
10813,2022-12-17,NV,374.0,333.0,41.0,318.0,28.0,13.0,49.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10814,2022-12-17,NY,3470.0,3344.0,126.0,1733.0,63.0,40.0,598.0,147.0,,,,,,,,,,,,,,,,,,,,,,
10815,2022-12-17,OH,1722.0,1660.0,62.0,972.0,39.0,23.0,247.0,10.0,,,,,,,,,,,,,,,,,,,,,,
10816,2022-12-17,OK,414.0,398.0,16.0,766.0,7.0,4.0,41.0,19.0,,,,,,,,,,,,,,,,,,,,,,
10817,2022-12-17,OR,398.0,383.0,15.0,686.0,9.0,6.0,65.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10818,2022-12-17,PA,1529.0,1480.0,49.0,1045.0,29.0,11.0,200.0,91.0,,,,,,,,,,,,,,,,,,,,,,
10819,2022-12-17,PR,181.0,161.0,20.0,61.0,18.0,2.0,17.0,9.0,,,,,,,,,,,,,,,,,,,,,,
10820,2022-12-17,RI,112.0,110.0,2.0,41.0,2.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10821,2022-12-17,SC,435.0,424.0,11.0,149.0,6.0,5.0,58.0,6.0,,,,,,,,,,,,,,,,,,,,,,
10822,2022-12-17,SD,83.0,78.0,5.0,97.0,3.0,2.0,15.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10823,2022-12-17,TN,620.0,604.0,16.0,258.0,8.0,8.0,66.0,34.0,,,,,,,,,,,,,,,,,,,,,,
10824,2022-12-17,TX,2722.0,2589.0,133.0,1533.0,93.0,40.0,420.0,122.0,,,,,,,,,,,,,,,,,,,,,,
10825,2022-12-17,USA,38964.0,37534.0,1430.0,21615.0,803.0,475.0,5965.0,1533.0,,,,,,,,,,,,,,,,,,,,,,
10826,2022-12-17,UT,258.0,230.0,28.0,41.0,16.0,12.0,63.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10827,2022-12-17,VA,879.0,865.0,14.0,286.0,7.0,7.0,120.0,45.0,,,,,,,,,,,,,,,,,,,,,,
10828,2022-12-17,VI,3.0,2.0,1.0,0.0,0.0,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,
10829,2022-12-17,VT,54.0,52.0,2.0,56.0,2.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10830,2022-12-17,WA,418.0,401.0,17.0,740.0,11.0,4.0,74.0,5.0,,,,,,,,,,,,,,,,,,,,,,
10831,2022-12-17,WI,648.0,611.0,37.0,483.0,17.0,11.0,86.0,24.0,,,,,,,,,,,,,,,,,,,,,,
10832,2022-12-17,WV,196.0,188.0,8.0,199.0,5.0,3.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10833,2022-12-17,WY,30.0,28.0,2.0,40.0,0.0,0.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10834,2022-12-24,AK,25.0,23.0,2.0,43.0,2.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10835,2022-12-24,AL,581.0,560.0,21.0,152.0,10.0,11.0,58.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10836,2022-12-24,AR,327.0,311.0,16.0,202.0,13.0,3.0,36.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10837,2022-12-24,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10838,2022-12-24,AZ,837.0,796.0,41.0,580.0,24.0,14.0,82.0,9.0,,,,,,,,,,,,,,,,,,,,,,
10839,2022-12-24,CA,5015.0,4851.0,164.0,1596.0,90.0,69.0,964.0,64.0,,,,,,,,,,,,,,,,,,,,,,
10840,2022-12-24,CO,564.0,536.0,28.0,399.0,16.0,10.0,86.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10841,2022-12-24,CT,667.0,648.0,19.0,270.0,13.0,6.0,106.0,7.0,,,,,,,,,,,,,,,,,,,,,,
10842,2022-12-24,DC,161.0,139.0,22.0,21.0,12.0,10.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10843,2022-12-24,DE,104.0,104.0,0.0,29.0,0.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10844,2022-12-24,FL,2461.0,2359.0,102.0,1024.0,46.0,42.0,334.0,72.0,,,,,,,,,,,,,,,,,,,,,,
10845,2022-12-24,GA,1560.0,1459.0,101.0,158.0,22.0,13.0,327.0,294.0,,,,,,,,,,,,,,,,,,,,,,
10846,2022-12-24,GU,14.0,13.0,1.0,3.0,1.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10847,2022-12-24,HI,123.0,93.0,30.0,29.0,8.0,22.0,10.0,14.0,,,,,,,,,,,,,,,,,,,,,,
10848,2022-12-24,IA,301.0,287.0,14.0,328.0,11.0,3.0,33.0,7.0,,,,,,,,,,,,,,,,,,,,,,
10849,2022-12-24,ID,136.0,126.0,10.0,203.0,7.0,1.0,17.0,8.0,,,,,,,,,,,,,,,,,,,,,,
10850,2022-12-24,IL,1981.0,1921.0,60.0,578.0,38.0,21.0,328.0,24.0,,,,,,,,,,,,,,,,,,,,,,
10851,2022-12-24,IN,877.0,847.0,30.0,615.0,8.0,4.0,92.0,35.0,,,,,,,,,,,,,,,,,,,,,,
10852,2022-12-24,KS,370.0,350.0,20.0,182.0,5.0,6.0,40.0,24.0,,,,,,,,,,,,,,,,,,,,,,
10853,2022-12-24,KY,445.0,435.0,10.0,281.0,5.0,1.0,45.0,28.0,,,,,,,,,,,,,,,,,,,,,,
10854,2022-12-24,LA,475.0,468.0,7.0,155.0,3.0,2.0,42.0,95.0,,,,,,,,,,,,,,,,,,,,,,
10855,2022-12-24,MA,1093.0,1057.0,36.0,760.0,19.0,17.0,141.0,11.0,,,,,,,,,,,,,,,,,,,,,,
10856,2022-12-24,MD,712.0,691.0,21.0,231.0,8.0,12.0,128.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10857,2022-12-24,ME,88.0,85.0,3.0,211.0,2.0,1.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10858,2022-12-24,MI,1185.0,1132.0,53.0,1123.0,21.0,17.0,174.0,37.0,,,,,,,,,,,,,,,,,,,,,,
10859,2022-12-24,MN,559.0,545.0,14.0,162.0,8.0,6.0,93.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10860,2022-12-24,MO,869.0,830.0,39.0,559.0,27.0,11.0,128.0,15.0,,,,,,,,,,,,,,,,,,,,,,
10861,2022-12-24,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10862,2022-12-24,MS,252.0,248.0,4.0,86.0,4.0,0.0,26.0,5.0,,,,,,,,,,,,,,,,,,,,,,
10863,2022-12-24,MT,109.0,107.0,2.0,60.0,1.0,1.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10864,2022-12-24,NC,1064.0,1043.0,21.0,298.0,12.0,8.0,118.0,28.0,,,,,,,,,,,,,,,,,,,,,,
10865,2022-12-24,ND,80.0,77.0,3.0,72.0,2.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10866,2022-12-24,NE,218.0,212.0,6.0,140.0,5.0,1.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,
10867,2022-12-24,NH,141.0,136.0,5.0,117.0,3.0,2.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10868,2022-12-24,NJ,1564.0,1517.0,47.0,522.0,15.0,18.0,272.0,23.0,,,,,,,,,,,,,,,,,,,,,,
10869,2022-12-24,NM,151.0,140.0,11.0,361.0,9.0,2.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10870,2022-12-24,NV,335.0,293.0,42.0,226.0,25.0,17.0,41.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10871,2022-12-24,NY,3632.0,3497.0,135.0,1517.0,70.0,51.0,557.0,180.0,,,,,,,,,,,,,,,,,,,,,,
10872,2022-12-24,OH,1845.0,1781.0,64.0,799.0,32.0,30.0,247.0,15.0,,,,,,,,,,,,,,,,,,,,,,
10873,2022-12-24,OK,476.0,460.0,16.0,680.0,10.0,3.0,69.0,28.0,,,,,,,,,,,,,,,,,,,,,,
10874,2022-12-24,OR,325.0,315.0,10.0,451.0,9.0,0.0,50.0,4.0,,,,,,,,,,,,,,,,,,,,,,
10875,2022-12-24,PA,1563.0,1485.0,78.0,1047.0,40.0,21.0,178.0,44.0,,,,,,,,,,,,,,,,,,,,,,
10876,2022-12-24,PR,182.0,156.0,26.0,114.0,19.0,5.0,29.0,10.0,,,,,,,,,,,,,,,,,,,,,,
